datetime,hour,day,month,aqi,pm25,pm10,co,no2,so2,o3,nh3,aqi_change_rate
2025-07-26T12:00:00+00:00,12,26,7,81.51,26.61,108.24,72.2,0.05,0.46,48.76,0.0,2.8299999999999983
2025-07-26T13:00:00+00:00,13,26,7,84.63,28.09,115.79,72.96,0.06,0.49,49.2,0.0,3.1199999999999903
2025-07-26T14:00:00+00:00,14,26,7,88.08,29.73,124.5,73.63,0.08,0.52,49.92,0.0,3.450000000000003
2025-07-26T15:00:00+00:00,15,26,7,92.39,31.78,135.65,74.1,0.09,0.54,50.77,0.0,4.310000000000002
2025-07-26T16:00:00+00:00,16,26,7,96.97,33.96,147.53,74.25,0.09,0.56,51.38,0.0,4.579999999999998
2025-07-26T17:00:00+00:00,17,26,7,102.75,36.21,160.12,74.02,0.09,0.59,51.82,0.0,5.780000000000001
2025-07-26T18:00:00+00:00,18,26,7,107.06,37.96,170.97,73.52,0.09,0.61,51.94,0.0,4.310000000000002
2025-07-26T19:00:00+00:00,19,26,7,108.71,38.63,177.56,72.64,0.09,0.62,51.71,0.0,1.6499999999999915
2025-07-26T20:00:00+00:00,20,26,7,108.14,38.4,180.01,71.67,0.09,0.63,51.3,0.0,-0.5699999999999932
2025-07-26T21:00:00+00:00,21,26,7,106.37,37.68,179.43,70.77,0.09,0.63,50.8,0.0,-1.769999999999996
2025-07-26T22:00:00+00:00,22,26,7,104.15,36.78,176.41,70.22,0.09,0.64,50.22,0.0,-2.219999999999999
2025-07-26T23:00:00+00:00,23,26,7,101.52,35.71,171.62,69.53,0.09,0.65,49.68,0.0,-2.6300000000000097
2025-07-27T00:00:00+00:00,0,27,7,98.34,34.61,166.76,69.07,0.09,0.64,49.27,0.0,-3.1799999999999926
2025-07-27T01:00:00+00:00,1,27,7,95.46,33.24,161.23,69.0,0.09,0.63,49.36,0.0,-2.8800000000000097
2025-07-27T02:00:00+00:00,2,27,7,93.75,32.43,159.12,69.25,0.09,0.61,49.82,0.0,-1.7099999999999937
2025-07-27T03:00:00+00:00,3,27,7,91.63,31.42,155.91,69.39,0.09,0.6,50.1,0.0,-2.1200000000000045
2025-07-27T04:00:00+00:00,4,27,7,89.11,30.22,151.04,69.03,0.09,0.59,49.92,0.0,-2.519999999999996
2025-07-27T05:00:00+00:00,5,27,7,86.16,28.82,144.77,68.64,0.08,0.58,49.57,0.0,-2.950000000000003
2025-07-27T06:00:00+00:00,6,27,7,83.03,27.33,137.98,68.54,0.07,0.56,49.53,0.0,-3.1299999999999955
2025-07-27T07:00:00+00:00,7,27,7,80.11,25.94,132.05,69.34,0.06,0.53,50.35,0.0,-2.9200000000000017
2025-07-27T08:00:00+00:00,8,27,7,79.24,25.53,130.49,70.96,0.05,0.5,51.78,0.0,-0.8700000000000045
2025-07-27T09:00:00+00:00,9,27,7,81.43,26.57,135.42,72.29,0.05,0.49,52.63,0.0,2.190000000000012
2025-07-27T10:00:00+00:00,10,27,7,85.51,28.51,144.34,72.96,0.06,0.51,52.67,0.0,4.079999999999998
2025-07-27T11:00:00+00:00,11,27,7,89.53,30.42,153.05,72.79,0.06,0.54,52.05,0.0,4.019999999999996
2025-07-27T12:00:00+00:00,12,27,7,92.07,31.63,158.54,72.53,0.08,0.57,51.44,0.0,2.539999999999992
2025-07-27T13:00:00+00:00,13,27,7,93.75,32.43,162.82,72.83,0.09,0.57,51.25,0.0,1.6800000000000068
2025-07-27T14:00:00+00:00,14,27,7,95.63,33.32,167.8,73.38,0.09,0.57,51.24,0.0,1.8799999999999955
2025-07-27T15:00:00+00:00,15,27,7,97.92,34.41,174.17,73.55,0.1,0.56,50.82,0.0,2.2900000000000063
2025-07-27T16:00:00+00:00,16,27,7,99.92,35.36,180.31,73.33,0.1,0.56,50.14,0.0,2.0
2025-07-27T17:00:00+00:00,17,27,7,102.26,36.01,185.58,72.81,0.1,0.56,49.35,0.0,2.3400000000000034
2025-07-27T18:00:00+00:00,18,27,7,102.08,35.94,187.44,72.14,0.1,0.56,48.39,0.0,-0.18000000000000682
2025-07-27T19:00:00+00:00,19,27,7,98.89,34.87,183.75,71.11,0.1,0.58,46.94,0.0,-3.1899999999999977
2025-07-27T20:00:00+00:00,20,27,7,95.67,33.34,175.81,70.04,0.11,0.6,45.35,0.0,-3.219999999999999
2025-07-27T21:00:00+00:00,21,27,7,92.64,31.9,167.07,69.41,0.11,0.62,44.2,0.0,-3.030000000000001
2025-07-27T22:00:00+00:00,22,27,7,90.64,30.95,161.28,69.47,0.11,0.62,44.06,0.0,-2.0
2025-07-27T23:00:00+00:00,23,27,7,89.42,30.37,158.1,70.06,0.1,0.61,44.71,0.0,-1.2199999999999989
2025-07-28T00:00:00+00:00,0,28,7,88.22,29.8,155.15,70.56,0.1,0.6,45.15,0.0,-1.2000000000000028
2025-07-28T01:00:00+00:00,1,28,7,86.79,29.12,150.72,70.47,0.1,0.6,45.18,0.0,-1.4299999999999926
2025-07-28T02:00:00+00:00,2,28,7,85.41,28.46,145.41,70.31,0.1,0.6,44.9,0.0,-1.3800000000000097
2025-07-28T03:00:00+00:00,3,28,7,83.66,27.63,139.86,70.19,0.11,0.6,44.75,0.0,-1.75
2025-07-28T04:00:00+00:00,4,28,7,82.82,27.23,137.33,70.11,0.1,0.6,44.89,0.0,-0.8400000000000034
2025-07-28T05:00:00+00:00,5,28,7,82.92,27.28,137.54,69.98,0.1,0.61,45.11,0.0,0.10000000000000853
2025-07-28T06:00:00+00:00,6,28,7,83.39,27.5,138.5,69.79,0.09,0.63,45.25,0.0,0.46999999999999886
2025-07-28T07:00:00+00:00,7,28,7,83.32,27.47,137.94,69.63,0.08,0.64,45.32,0.0,-0.07000000000000739
2025-07-28T08:00:00+00:00,8,28,7,81.94,26.81,134.36,69.45,0.08,0.64,45.24,0.0,-1.3799999999999955
2025-07-28T09:00:00+00:00,9,28,7,81.79,26.74,133.88,69.54,0.08,0.63,45.29,0.0,-0.14999999999999147
2025-07-28T10:00:00+00:00,10,28,7,82.71,27.18,136.49,69.75,0.08,0.62,45.41,0.0,0.9199999999999875
2025-07-28T11:00:00+00:00,11,28,7,84.4,27.98,141.33,69.81,0.08,0.61,45.37,0.0,1.690000000000012
2025-07-28T12:00:00+00:00,12,28,7,86.48,28.97,146.99,69.78,0.08,0.6,45.34,0.0,2.0799999999999983
2025-07-28T13:00:00+00:00,13,28,7,89.0,30.17,153.59,69.93,0.09,0.6,45.44,0.0,2.519999999999996
2025-07-28T14:00:00+00:00,14,28,7,91.57,31.39,160.31,69.86,0.1,0.6,45.4,0.0,2.569999999999993
2025-07-28T15:00:00+00:00,15,28,7,93.78,32.44,166.07,69.62,0.1,0.61,45.27,0.0,2.210000000000008
2025-07-28T16:00:00+00:00,16,28,7,94.99,33.02,169.52,69.45,0.1,0.62,45.13,0.0,1.2099999999999937
2025-07-28T17:00:00+00:00,17,28,7,94.81,32.93,169.08,69.39,0.1,0.63,45.15,0.0,-0.1799999999999926
2025-07-28T18:00:00+00:00,18,28,7,93.31,32.22,164.75,69.13,0.1,0.64,45.16,0.0,-1.5
2025-07-28T19:00:00+00:00,19,28,7,90.64,30.95,157.79,68.87,0.1,0.65,45.13,0.0,-2.6700000000000017
2025-07-28T20:00:00+00:00,20,28,7,88.03,29.71,151.38,68.71,0.1,0.66,45.53,0.0,-2.6099999999999994
2025-07-28T21:00:00+00:00,21,28,7,85.68,28.59,145.26,69.03,0.1,0.66,46.2,0.0,-2.3499999999999943
2025-07-28T22:00:00+00:00,22,28,7,83.39,27.5,139.04,69.27,0.1,0.66,47.0,0.0,-2.2900000000000063
2025-07-28T23:00:00+00:00,23,28,7,82.04,26.86,135.14,69.55,0.09,0.67,47.68,0.0,-1.3499999999999943
2025-07-29T00:00:00+00:00,0,29,7,80.57,26.16,130.54,69.45,0.09,0.68,47.97,0.0,-1.470000000000013
2025-07-29T01:00:00+00:00,1,29,7,77.96,24.92,122.66,69.31,0.09,0.68,48.23,0.0,-2.6099999999999994
2025-07-29T02:00:00+00:00,2,29,7,74.85,23.44,114.45,69.48,0.09,0.65,48.67,0.0,-3.1099999999999994
2025-07-29T03:00:00+00:00,3,29,7,73.52,22.81,112.17,70.06,0.08,0.64,49.33,0.0,-1.3299999999999983
2025-07-29T04:00:00+00:00,4,29,7,74.13,23.1,115.42,70.58,0.07,0.64,49.85,0.0,0.6099999999999994
2025-07-29T05:00:00+00:00,5,29,7,74.81,23.42,117.98,70.87,0.07,0.64,49.88,0.0,0.6800000000000068
2025-07-29T06:00:00+00:00,6,29,7,75.5,23.75,119.71,71.05,0.06,0.64,49.36,0.0,0.6899999999999977
2025-07-29T07:00:00+00:00,7,29,7,76.89,24.41,121.39,71.11,0.05,0.64,48.37,0.0,1.3900000000000006
2025-07-29T08:00:00+00:00,8,29,7,79.01,25.42,125.32,71.47,0.05,0.64,47.43,0.0,2.1200000000000045
2025-07-29T09:00:00+00:00,9,29,7,80.99,26.36,129.47,72.26,0.05,0.62,46.81,0.0,1.9799999999999898
2025-07-29T10:00:00+00:00,10,29,7,83.01,27.32,135.29,73.48,0.05,0.6,46.65,0.0,2.0200000000000102
2025-07-29T11:00:00+00:00,11,29,7,85.45,28.48,141.07,74.45,0.05,0.59,46.59,0.0,2.4399999999999977
2025-07-29T12:00:00+00:00,12,29,7,88.88,30.11,148.04,75.09,0.06,0.58,46.58,0.0,3.4299999999999926
2025-07-29T13:00:00+00:00,13,29,7,93.38,32.25,157.4,75.34,0.08,0.59,46.56,0.0,4.5
2025-07-29T14:00:00+00:00,14,29,7,97.98,34.44,167.25,74.71,0.09,0.61,46.14,0.0,4.6000000000000085
2025-07-29T15:00:00+00:00,15,29,7,102.65,36.17,175.59,73.57,0.1,0.62,45.69,0.0,4.670000000000002
2025-07-29T16:00:00+00:00,16,29,7,104.5,36.92,180.89,72.36,0.1,0.63,45.31,0.0,1.8499999999999943
2025-07-29T17:00:00+00:00,17,29,7,104.25,36.82,182.09,71.0,0.1,0.64,44.96,0.0,-0.25
2025-07-29T18:00:00+00:00,18,29,7,101.81,35.83,177.42,69.42,0.1,0.68,44.33,0.0,-2.4399999999999977
2025-07-29T19:00:00+00:00,19,29,7,97.75,34.33,168.93,67.93,0.1,0.7,43.8,0.0,-4.060000000000002
2025-07-29T20:00:00+00:00,20,29,7,94.87,32.96,161.13,67.1,0.1,0.71,43.73,0.0,-2.8799999999999955
2025-07-29T21:00:00+00:00,21,29,7,93.12,32.13,155.51,66.88,0.1,0.72,43.92,0.0,-1.75
2025-07-29T22:00:00+00:00,22,29,7,92.72,31.94,153.78,67.08,0.1,0.71,44.61,0.0,-0.4000000000000057
2025-07-29T23:00:00+00:00,23,29,7,92.79,31.97,153.18,67.18,0.1,0.72,45.12,0.0,0.07000000000000739
2025-07-30T00:00:00+00:00,0,30,7,92.53,31.85,151.87,67.07,0.1,0.73,45.41,0.0,-0.2600000000000051
2025-07-30T01:00:00+00:00,1,30,7,92.13,31.66,151.41,67.33,0.1,0.74,45.94,0.0,-0.4000000000000057
2025-07-30T02:00:00+00:00,2,30,7,91.8,31.5,151.85,67.67,0.1,0.74,46.7,0.0,-0.3299999999999983
2025-07-30T03:00:00+00:00,3,30,7,91.76,31.48,154.07,68.35,0.09,0.72,47.95,0.0,-0.03999999999999204
2025-07-30T04:00:00+00:00,4,30,7,91.71,31.46,156.34,68.97,0.09,0.71,49.15,0.0,-0.05000000000001137
2025-07-30T05:00:00+00:00,5,30,7,91.44,31.33,156.94,69.18,0.07,0.7,50.06,0.0,-0.269999999999996
2025-07-30T06:00:00+00:00,6,30,7,91.78,31.49,158.04,69.27,0.06,0.68,50.7,0.0,0.3400000000000034
2025-07-30T07:00:00+00:00,7,30,7,92.6,31.88,159.42,69.32,0.06,0.67,50.83,0.0,0.8199999999999932
2025-07-30T08:00:00+00:00,8,30,7,93.17,32.15,159.12,69.18,0.05,0.67,50.51,0.0,0.5700000000000074
2025-07-30T09:00:00+00:00,9,30,7,93.59,32.35,157.15,68.84,0.05,0.68,49.81,0.0,0.4200000000000017
2025-07-30T10:00:00+00:00,10,30,7,94.57,32.82,155.08,68.52,0.06,0.69,49.01,0.0,0.9799999999999898
2025-07-30T11:00:00+00:00,11,30,7,96.17,33.58,153.86,68.35,0.06,0.7,48.28,0.0,1.6000000000000085
2025-07-30T12:00:00+00:00,12,30,7,98.93,34.89,155.45,68.62,0.07,0.71,47.96,0.0,2.760000000000005
2025-07-30T13:00:00+00:00,13,30,7,104.5,36.92,160.45,69.76,0.09,0.71,48.16,0.0,5.569999999999993
2025-07-30T14:00:00+00:00,14,30,7,110.38,39.31,166.87,71.28,0.11,0.71,48.61,0.0,5.8799999999999955
2025-07-30T15:00:00+00:00,15,30,7,115.8,41.51,172.21,72.5,0.11,0.7,48.8,0.0,5.420000000000002
2025-07-30T16:00:00+00:00,16,30,7,118.78,42.72,174.94,73.02,0.12,0.7,48.53,0.0,2.980000000000004
2025-07-30T17:00:00+00:00,17,30,7,119.17,42.88,175.34,72.93,0.12,0.7,47.77,0.0,0.39000000000000057
2025-07-30T18:00:00+00:00,18,30,7,117.33,42.13,173.0,72.57,0.12,0.7,46.66,0.0,-1.8400000000000034
2025-07-30T19:00:00+00:00,19,30,7,113.21,40.46,168.58,72.15,0.12,0.7,45.51,0.0,-4.1200000000000045
2025-07-30T20:00:00+00:00,20,30,7,108.02,38.35,163.21,72.25,0.12,0.7,44.91,0.0,-5.189999999999998
2025-07-30T21:00:00+00:00,21,30,7,102.82,36.24,158.39,72.35,0.11,0.69,44.89,0.0,-5.200000000000003
2025-07-30T22:00:00+00:00,22,30,7,98.17,34.53,154.7,72.49,0.11,0.67,45.3,0.0,-4.6499999999999915
2025-07-30T23:00:00+00:00,23,30,7,94.81,32.93,150.18,71.99,0.11,0.67,45.46,0.0,-3.3599999999999994
2025-07-31T00:00:00+00:00,0,31,7,91.65,31.43,143.89,70.93,0.11,0.67,45.46,0.0,-3.1599999999999966
2025-07-31T00:00:00+00:00,0,31,7,91.65,31.43,143.89,70.93,0.11,0.67,45.46,0.0,0.0
2025-07-31T01:00:00+00:00,1,31,7,89.65,30.48,142.06,70.08,0.11,0.67,45.66,0.0,-2.0
2025-07-31T02:00:00+00:00,2,31,7,88.56,29.96,141.56,69.94,0.11,0.66,46.25,0.0,-1.0900000000000034
2025-07-31T03:00:00+00:00,3,31,7,87.57,29.49,139.91,70.18,0.1,0.64,46.94,0.0,-0.9900000000000091
2025-07-31T04:00:00+00:00,4,31,7,86.92,29.18,138.39,70.58,0.1,0.62,47.54,0.0,-0.6499999999999915
2025-07-31T05:00:00+00:00,5,31,7,86.79,29.12,138.06,71.4,0.09,0.61,48.05,0.0,-0.12999999999999545
2025-07-31T06:00:00+00:00,6,31,7,86.71,29.08,137.56,72.05,0.08,0.6,48.09,0.0,-0.0800000000000125
2025-07-31T07:00:00+00:00,7,31,7,87.36,29.39,137.61,72.21,0.07,0.6,47.73,0.0,0.6500000000000057
2025-07-31T08:00:00+00:00,8,31,7,87.74,29.57,134.38,72.27,0.06,0.59,47.08,0.0,0.37999999999999545
2025-07-31T09:00:00+00:00,9,31,7,87.87,29.63,133.11,72.18,0.06,0.58,46.26,0.0,0.13000000000000966
2025-07-31T10:00:00+00:00,10,31,7,88.08,29.73,132.61,71.98,0.06,0.58,45.65,0.0,0.20999999999999375
2025-07-31T11:00:00+00:00,11,31,7,88.22,29.8,134.33,72.14,0.07,0.57,45.39,0.0,0.14000000000000057
2025-07-31T12:00:00+00:00,12,31,7,88.39,29.88,137.84,72.33,0.08,0.57,45.46,0.0,0.1700000000000017
2025-07-31T13:00:00+00:00,13,31,7,88.5,29.93,139.15,72.8,0.09,0.56,45.65,0.0,0.10999999999999943
2025-07-31T14:00:00+00:00,14,31,7,88.81,30.08,139.69,73.1,0.11,0.55,45.74,0.0,0.3100000000000023
2025-07-31T15:00:00+00:00,15,31,7,89.3,30.31,139.97,73.34,0.11,0.55,45.54,0.0,0.4899999999999949
2025-07-31T16:00:00+00:00,16,31,7,89.86,30.58,140.46,73.35,0.11,0.54,45.23,0.0,0.5600000000000023
2025-07-31T17:00:00+00:00,17,31,7,90.77,31.01,142.07,73.66,0.11,0.54,44.99,0.0,0.9099999999999966
2025-07-31T18:00:00+00:00,18,31,7,91.9,31.55,144.89,74.48,0.11,0.53,44.92,0.0,1.1300000000000097
2025-07-31T19:00:00+00:00,19,31,7,92.68,31.92,147.74,75.34,0.11,0.51,44.85,0.0,0.7800000000000011
2025-07-31T20:00:00+00:00,20,31,7,93.0,32.07,149.8,76.23,0.1,0.51,44.87,0.0,0.3199999999999932
2025-07-31T21:00:00+00:00,21,31,7,92.11,31.65,149.29,76.66,0.1,0.51,44.88,0.0,-0.8900000000000006
2025-07-31T22:00:00+00:00,22,31,7,89.78,30.54,144.1,76.55,0.1,0.52,44.92,0.0,-2.3299999999999983
2025-07-31T23:00:00+00:00,23,31,7,86.67,29.06,136.64,76.13,0.1,0.53,45.04,0.0,-3.1099999999999994
2025-08-01T00:00:00+00:00,0,1,8,83.62,27.61,129.85,75.66,0.1,0.54,45.29,0.0,-3.049999999999997
2025-08-01T01:00:00+00:00,1,1,8,79.83,25.81,118.61,75.17,0.1,0.53,45.73,0.0,-3.7900000000000063
2025-08-01T02:00:00+00:00,2,1,8,74.89,23.46,103.01,75.39,0.1,0.5,46.46,0.0,-4.939999999999998
2025-08-01T03:00:00+00:00,3,1,8,70.62,21.43,89.79,75.59,0.1,0.47,47.12,0.0,-4.269999999999996
2025-08-01T04:00:00+00:00,4,1,8,67.78,20.08,79.59,75.32,0.08,0.44,47.44,0.0,-2.8400000000000034
2025-08-01T05:00:00+00:00,5,1,8,66.9,19.66,73.25,74.9,0.07,0.43,47.32,0.0,-0.8799999999999955
2025-08-01T06:00:00+00:00,6,1,8,66.77,19.6,68.27,74.68,0.07,0.42,46.8,0.0,-0.13000000000000966
2025-08-01T07:00:00+00:00,7,1,8,66.71,19.57,65.52,75.03,0.06,0.41,46.23,0.0,-0.060000000000002274
2025-08-01T08:00:00+00:00,8,1,8,66.69,19.56,64.75,75.99,0.06,0.4,45.71,0.0,-0.01999999999999602
2025-08-01T09:00:00+00:00,9,1,8,66.98,19.7,65.37,77.52,0.05,0.39,45.35,0.0,0.29000000000000625
2025-08-01T10:00:00+00:00,10,1,8,67.53,19.96,67.95,79.24,0.05,0.38,45.23,0.0,0.5499999999999972
2025-08-01T11:00:00+00:00,11,1,8,67.82,20.1,70.63,80.85,0.05,0.37,45.15,0.0,0.28999999999999204
2025-08-01T12:00:00+00:00,12,1,8,68.56,20.45,74.81,81.54,0.05,0.38,45.09,0.0,0.7400000000000091
2025-08-01T13:00:00+00:00,13,1,8,69.88,21.08,81.17,81.76,0.06,0.39,45.05,0.0,1.3199999999999932
2025-08-01T14:00:00+00:00,14,1,8,71.67,21.93,88.78,81.49,0.08,0.41,44.96,0.0,1.7900000000000063
2025-08-01T15:00:00+00:00,15,1,8,74.28,23.17,98.04,80.33,0.09,0.43,44.67,0.0,2.6099999999999994
2025-08-01T16:00:00+00:00,16,1,8,76.99,24.46,108.02,78.49,0.09,0.45,44.01,0.0,2.7099999999999937
2025-08-01T17:00:00+00:00,17,1,8,79.47,25.64,116.8,76.46,0.09,0.46,43.39,0.0,2.480000000000004
2025-08-01T18:00:00+00:00,18,1,8,80.84,26.29,122.32,74.49,0.09,0.47,42.87,0.0,1.3700000000000045
2025-08-01T19:00:00+00:00,19,1,8,80.02,25.9,121.78,72.71,0.09,0.47,42.56,0.0,-0.8200000000000074
2025-08-01T20:00:00+00:00,20,1,8,77.16,24.54,113.92,71.4,0.09,0.46,42.81,0.0,-2.8599999999999994
2025-08-01T21:00:00+00:00,21,1,8,73.27,22.69,102.28,70.73,0.09,0.43,43.39,0.0,-3.8900000000000006
2025-08-01T22:00:00+00:00,22,1,8,69.61,20.95,90.78,70.84,0.09,0.41,44.35,0.0,-3.6599999999999966
2025-08-01T23:00:00+00:00,23,1,8,66.46,19.45,79.54,71.42,0.08,0.38,45.63,0.0,-3.1500000000000057
2025-08-02T00:00:00+00:00,0,2,8,64.27,18.41,71.53,72.05,0.08,0.36,46.89,0.0,-2.1899999999999977
2025-08-02T01:00:00+00:00,1,2,8,63.09,17.85,68.08,72.53,0.08,0.35,48.04,0.0,-1.1799999999999926
2025-08-02T02:00:00+00:00,2,2,8,63.09,17.85,67.96,72.41,0.08,0.36,48.58,0.0,0.0
2025-08-02T03:00:00+00:00,3,2,8,63.28,17.94,67.19,71.8,0.08,0.36,48.73,0.0,0.18999999999999773
2025-08-02T04:00:00+00:00,4,2,8,62.84,17.73,64.45,71.17,0.07,0.36,48.62,0.0,-0.4399999999999977
2025-08-02T05:00:00+00:00,5,2,8,62.29,17.47,61.7,70.88,0.06,0.36,48.25,0.0,-0.5500000000000043
2025-08-02T06:00:00+00:00,6,2,8,61.79,17.23,60.09,70.64,0.05,0.36,47.7,0.0,-0.5
2025-08-02T07:00:00+00:00,7,2,8,61.33,17.01,58.17,70.59,0.05,0.36,46.93,0.0,-0.46000000000000085
2025-08-02T08:00:00+00:00,8,2,8,60.99,16.85,56.83,70.37,0.05,0.35,46.07,0.0,-0.3399999999999963
2025-08-02T09:00:00+00:00,9,2,8,60.86,16.79,57.39,70.23,0.04,0.34,45.22,0.0,-0.13000000000000256
2025-08-02T10:00:00+00:00,10,2,8,61.18,16.94,61.03,70.49,0.04,0.34,44.57,0.0,0.3200000000000003
2025-08-02T11:00:00+00:00,11,2,8,60.99,16.85,64.84,70.98,0.04,0.34,44.19,0.0,-0.18999999999999773
2025-08-02T12:00:00+00:00,12,2,8,60.53,16.63,66.38,71.83,0.05,0.33,44.18,0.0,-0.46000000000000085
